"text","created","url","latitude","longitude","retweets","hashtag"
"The construction of a border wall and continued increase in a militarized border risks escalating the already serio<e2><80><a6> https://t.co/kWIZOkvEKn",2018-12-21 17:18:33,"https://twitter.com/amnestyusa/status/1076165037251801090",NA,NA,107,"#nobannowall"
"So if Trump shuts the gov down, does that mean border <e2><80><9c>control<e2><80><9d> go home? Asking for a few friends seeking safe harb<e2><80><a6> https://t.co/JHBEamgJ2o",2018-12-21 16:45:33,"https://twitter.com/JacquiLipson/status/1076156732223733760",NA,NA,0,"#nobannowall"
"I spent all day watching kids play tug of war over toys to satisfy their little adolescent impulses. Oh, how it sti<e2><80><a6> https://t.co/WMVo1fyOmG",2018-12-21 16:45:23,"https://twitter.com/JustSayinPSA/status/1076156687776571393",NA,NA,0,"#nobannowall"
"@TheDemCoalition they proved we don't when that scary scary caravan or multiple caravans tried to cross ..they ripp<e2><80><a6> https://t.co/7glCHrSvS4",2018-12-21 16:02:00,"https://twitter.com/TheLadyArcher77/status/1076145772997963776",NA,NA,1,"#nobannowall"
"@GeorgeTakei Sad...that's alot of racism! 

#NoBanNoWall",2018-12-21 15:50:15,"https://twitter.com/RHeathervaughn/status/1076142817003458561",NA,NA,0,"#nobannowall"
"@realDonaldTrump You and your stupid racist friends can go to hell. 

#NoBanNoWall",2018-12-21 15:36:32,"https://twitter.com/JenniferArrow/status/1076139365028454401",NA,NA,0,"#nobannowall"
"The officials who implement Trump's border and immigration policies are both callous and incompetent. This clip rea<e2><80><a6> https://t.co/HmSrOAMdS0",2018-12-21 14:47:48,"https://twitter.com/YemenPeaceNews/status/1076127098975256576",NA,NA,1,"#nobannowall"
"@Regran_ed from @femislay  -  Wait @realdonaldtrump I<e2><80><99>m confused - so Mexico is NOT paying for this wall? Confirmed<e2><80><a6> https://t.co/XxEChLCmA9",2018-12-21 14:06:37,"https://twitter.com/MikeHolquinn/status/1076116735021830145",NA,NA,0,"#nobannowall"
"Follow this thread. #BeTheChange #NoBanNoWall #Persist #resist https://t.co/VDcihSb5Du",2018-12-21 13:31:14,"https://twitter.com/ellenjfoster/status/1076107829013086209",NA,NA,0,"#nobannowall"
"@DonaldJTrumpJr To put the safety of the American people first would require your family and cronies to be locked u<e2><80><a6> https://t.co/ZmYajcJZyX",2018-12-21 12:55:08,"https://twitter.com/temashana/status/1076098746264494080",NA,NA,0,"#nobannowall"
"This would be like bragging <e2><80><98>manifest destiny worked great!<e2><80><99> 

Gross. 

#TrumpResign #noBanNoWall https://t.co/GLRMI6Scc7",2018-12-21 12:31:44,"https://twitter.com/RichARosendahl/status/1076092855754608640",NA,NA,1,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/hXidhm6CNC",2018-12-21 09:49:23,"https://twitter.com/Spaceconveyor/status/1076051999580401664",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/O5yR0eXIx3",2018-12-21 07:55:22,"https://twitter.com/euripides8/status/1076023307491672064",NA,NA,0,"#nobannowall"
"Dear @TheDemocrats Be Brave &amp; Bold. Do not back Down from The @GOP &amp; @realDonaldTrump over his Racist #BorderWall t<e2><80><a6> https://t.co/qKCkcpE0sp",2018-12-21 07:43:45,"https://twitter.com/charluv2011/status/1076020384103723008",NA,NA,1,"#nobannowall"
"Dress dark project day 699-
Moving Heaven and Earth toward a brighter future 
#bethelight #lovetrumpshate<e2><80><a6> https://t.co/SzztxPILG4",2018-12-21 06:05:12,"https://twitter.com/dressdark/status/1075995583100399622",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/IKaxxlxH5M",2018-12-21 06:03:12,"https://twitter.com/rabbiabb/status/1075995077380435968",NA,NA,0,"#nobannowall"
"It feels like we should be at #Defcon3 #TrumpShutDown #Syria #Russia #NoBanNoWall https://t.co/dGONY7mNTo",2018-12-21 04:27:18,"https://twitter.com/LiberalNcali/status/1075970943187484672",NA,NA,0,"#nobannowall"
"<e2><80><9c>President<e2><80><9d> @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars mo<e2><80><a6> https://t.co/CS27cgWmQu",2018-12-21 04:13:15,"https://twitter.com/bionicmama74/status/1075967407959785472",NA,NA,0,"#nobannowall"
"<e2><9a><a0><ef><b8><8f> Breaking: House approves $5 billion to fund border wall! 

#NoBanNoWall <f0><9f><9a><ab> #BorderWall #GovernmentShutdown 

https://t.co/cEOAKtdWev",2018-12-21 03:56:28,"https://twitter.com/CAIR_WA/status/1075963186766114818",NA,NA,0,"#nobannowall"
"@Mikel_Jollett You can donate to 40649 and text <e2><80><9c>kind<e2><80><9d> and help all the people that are trying to enter the country<e2><80><a6> https://t.co/4iL253JD8A",2018-12-21 03:10:36,"https://twitter.com/temashana/status/1075951644439965696",NA,NA,1,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/31Sb9xFVu8",2018-12-21 03:08:16,"https://twitter.com/LeslieJR67/status/1075951054934560768",NA,NA,0,"#nobannowall"
"The Wheels Have Fell Off! @realDonaldTrump #TemperTantrum is at an Epic Proportion &amp; America will pay the price.<e2><80><a6> https://t.co/pv2ZbMRA1I",2018-12-21 03:05:33,"https://twitter.com/charluv2011/status/1075950371380461569",NA,NA,1,"#nobannowall"
"Only 18277 hours until the end of President Trump's first term! #NotMyPresident #NoBanNoWall #TrumpCountdown",2018-12-21 02:27:36,"https://twitter.com/TrumpCountdown0/status/1075940823429046272",NA,NA,1,"#nobannowall"
"@GOP What Rob said, exactly #TrumpTreason #NoBanNoWall #GOPComplicit https://t.co/9IZi9SwkPV",2018-12-21 01:46:56,"https://twitter.com/AnnBoyd64/status/1075930588199182336",NA,NA,0,"#nobannowall"
"Trump says that walls work. He knows nothing of history. When people are determined to find freedom, there<e2><80><99>s no wal<e2><80><a6> https://t.co/UyqOs4cgPL",2018-12-21 01:46:54,"https://twitter.com/jidk1187/status/1075930577625325568",NA,NA,2,"#nobannowall"
"As my friend @imraansiddiqi put it, ""morons."" 

House approves $5 billion in border wall funding to avoid governmen<e2><80><a6> https://t.co/w2mNGU9X0V",2018-12-21 01:26:42,"https://twitter.com/ZahraBilloo/status/1075925495525470208",NA,NA,2,"#nobannowall"
"Ahhh @NancyPelosi and @SenSchumer I thought you said this wouldn<e2><80><99>t happen? 

Please don<e2><80><99>t tell me we are in for a 2<e2><80><a6> https://t.co/ZrAGNisqQe",2018-12-21 01:26:16,"https://twitter.com/RichARosendahl/status/1075925387123789824",NA,NA,0,"#nobannowall"
"Trump supporters have been played for fools yet again by the President.

#GoFundMeForTheWall #NoBanNoWall #NoWall<e2><80><a6> https://t.co/29QwNZJaZl",2018-12-21 01:18:01,"https://twitter.com/SamXQuinn/status/1075923308288372736",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/vBAkPK3ckp",2018-12-21 01:04:29,"https://twitter.com/SuShiMat/status/1075919906103808000",NA,NA,0,"#nobannowall"
"Why are @HouseDemocrats and @SenateDems not walking out and standing firm against any wall?? #NoBanNoWall",2018-12-21 00:59:31,"https://twitter.com/IwantJustice_17/status/1075918654536069120",NA,NA,0,"#nobannowall"
"Trump's racist border wall and bans reveals a man scared to death of himself and others, a man so blinded by hate a<e2><80><a6> https://t.co/Q29ZH6FGLr",2018-12-21 00:45:03,"https://twitter.com/DaShanneStokes/status/1075915013053927430",NA,NA,8,"#nobannowall"
"""Hi, @RepKClark? I'm afraid of families fleeing violence, people who have left everything they know in search of sa<e2><80><a6> https://t.co/WLeuiusmVr",2018-12-21 00:13:29,"https://twitter.com/Ginafly4/status/1075907069990051840",NA,NA,0,"#nobannowall"
"If ISIS has been defeated,
then the threat at the border 
has wildly decreased. 
We no longer need a wall.

#Syria 
#NoBanNoWall",2018-12-21 00:12:15,"https://twitter.com/MJqqq/status/1075906758185508870",NA,NA,0,"#nobannowall"
"Our wrap-up of yesterday's bittersweet reunion, with comments and a link to the fundraiser. Please continue to supp<e2><80><a6> https://t.co/GO0MGePqiU",2018-12-21 00:03:04,"https://twitter.com/CAIRSacramento/status/1075904449208451072",NA,NA,1,"#nobannowall"
"@TheDemCoalition Lying @SecNielsen lying for lying #LiarInChief , again. #NoBanNoWall",2018-12-20 23:59:22,"https://twitter.com/pamelakivett/status/1075903516722511874",NA,NA,0,"#nobannowall"
"Racism is racism, even when people claim it's ""national security.""

#NoBanNoWall",2018-12-20 23:45:03,"https://twitter.com/DaShanneStokes/status/1075899914218061825",NA,NA,13,"#nobannowall"
"Dear @TheDemocrats Be Brave &amp; Bold. Do not back Down from The @GOP &amp; @realDonaldTrump over his Racist #BorderWall t<e2><80><a6> https://t.co/R2bFrdsicF",2018-12-20 23:41:14,"https://twitter.com/charluv2011/status/1075898952044564480",NA,NA,1,"#nobannowall"
"I can't believe @USRepRodney is trying to use disaster funding as cover for the border wall boondoggle. #NoBanNoWall",2018-12-20 23:33:00,"https://twitter.com/mpg167/status/1075896883200122883",NA,NA,0,"#nobannowall"
"#NoBanNoWall the guy was given money for #borderwall but hasn<e2><80><99>t spent it!?!?!?! I want #FL #MI #GA #MS to have bett<e2><80><a6> https://t.co/EaaUNKdnuy",2018-12-20 23:28:15,"https://twitter.com/Beaseedforchang/status/1075895687148056576",NA,NA,0,"#nobannowall"
"This is not my America. #Resist #NoBanNoWall #immigrantsmakeamericagreat https://t.co/HEBR7aquWK",2018-12-20 23:07:30,"https://twitter.com/praywithourfeet/status/1075890464694390785",NA,NA,0,"#nobannowall"
"Remember, Donald Trump can get away with only as much as we let him. 

#nobannowall",2018-12-20 22:45:05,"https://twitter.com/DaShanneStokes/status/1075884823460438016",NA,NA,8,"#nobannowall"
"@TwitterMoments Hey, anyone remember back when Mexico was going to pay for this thing? <f0><9f><99><84> #NoBanNoWall #NoBorderWall https://t.co/damGPrBM5r",2018-12-20 22:20:58,"https://twitter.com/GatzTdaMax/status/1075878753933385728",NA,NA,0,"#nobannowall"
"@realDonaldTrump loves a crisis, so he is manufacturing one in the form of a govt #shutdown. What leadership... #nobannowall",2018-12-20 22:17:15,"https://twitter.com/baliksozleri/status/1075877819023065089",NA,NA,0,"#nobannowall"
"ONLY @SpeakerRyan's IRISH friends can be immigrants! @realDonaldTrump doesn't have any COURAGE! @GOP @CNNI @NPR<e2><80><a6> https://t.co/meUkrlSyGK",2018-12-20 22:14:04,"https://twitter.com/FrankGumpowski/status/1075877017533468672",NA,NA,0,"#nobannowall"
"@realDonaldTrump's DUMB RACIST supporters FORGOT that Mexico is going to pay for it #GoFundTheWall  @GOP @CNNI @NPR<e2><80><a6> https://t.co/RVTWoOs2ER",2018-12-20 22:10:49,"https://twitter.com/FrankGumpowski/status/1075876199862321155",NA,NA,0,"#nobannowall"
"To #LameDuck #FascistNaziPig @SpeakerRyan 

TWEETS &amp; @Twitter ARE NOT OFFICIAL FORMS OF GOVERNANCE.  To do this is<e2><80><a6> https://t.co/yhgPKSllnW",2018-12-20 20:31:43,"https://twitter.com/sigfreyd/status/1075851262422335488",NA,NA,0,"#nobannowall"
"This is what happens when you watch too much #FauxNews and listen to the #HouseFreedomCaucus.<e2><80><a6> https://t.co/bD4zUTv892",2018-12-20 20:23:39,"https://twitter.com/goldngater/status/1075849230801981440",NA,NA,0,"#nobannowall"
"Whaaaaat? Doesnt @GoFundMe has a TOS policy against Racist Fundraisers??? #NoBanNoWall RT @thehill: GoFundMe raises<e2><80><a6> https://t.co/H9WRIz3lM5",2018-12-20 20:17:36,"https://twitter.com/trixywh/status/1075847708760518656",NA,NA,0,"#nobannowall"
"<e2><80><9c>'This will allow us to mourn with dignity,' the boy<e2><80><99>s father, Ali Hassan, said."" Glad to see @CAIRNational was suc<e2><80><a6> https://t.co/YOEgxJytHs",2018-12-20 20:12:52,"https://twitter.com/SocialWorkItOut/status/1075846515908861954",NA,NA,2,"#nobannowall"
"@SenSchumer Constituent from Brooklyn here. NO MONEY FOR THE WALL.  That is all.  Merry Holidays to you, sir.  #tRumpcansuckit #nobannowall",2018-12-20 19:40:12,"https://twitter.com/debifortin/status/1075838294318030848",NA,NA,0,"#nobannowall"
"It's inhumane that this mother had to wait 17 months before being able to see her dying son - and that it took a la<e2><80><a6> https://t.co/Fmvt8pofl7",2018-12-20 19:19:43,"https://twitter.com/VieyraDaisy/status/1075833140524924933",NA,NA,7,"#nobannowall"
"The only way this Fucking Wall Gets Built is by you @realDonaldTrump Not One Dime Of Tax Payer Money #NoBanNoWall<e2><80><a6> https://t.co/UTX9jMhtRL",2018-12-20 19:13:41,"https://twitter.com/charluv2011/status/1075831622883106816",NA,NA,1,"#nobannowall"
"Totally smart move to shut down government over funding for a stupid wall that Trump promised Mexico would pay for.<e2><80><a6> https://t.co/gEQam4XvvX",2018-12-20 18:57:15,"https://twitter.com/JuggerKnotty/status/1075827488939536384",NA,NA,0,"#nobannowall"
"@realDonaldTrump The biggest security risk America faces comes from Trump, the #TrumpCrimeFamily and the<e2><80><a6> https://t.co/BC93xDP3Zt",2018-12-20 18:47:33,"https://twitter.com/katewillis10/status/1075825047401627648",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/dndofZXanL",2018-12-20 18:13:07,"https://twitter.com/miketh57/status/1075816380623192064",NA,NA,0,"#nobannowall"
"This family has been put their unimaginable hell at a time when their hearts are already breaking as they watch the<e2><80><a6> https://t.co/GCzOQMturO",2018-12-20 17:49:26,"https://twitter.com/PurpleGimp/status/1075810420663889920",NA,NA,0,"#nobannowall"
"@thehill After all of the proof that donald is a liar and doesn<e2><80><99>t know what he<e2><80><99>s doing (other than making money off<e2><80><a6> https://t.co/ahBQ9ClKOh",2018-12-20 17:36:29,"https://twitter.com/CarrieDDahl/status/1075807162620768256",NA,NA,0,"#nobannowall"
"@maggieNYT Good!! He puts us in tailspins often with his ignorance!!!  #NOBANNOWALL....That's what everyone but Trump wants!!!",2018-12-20 16:40:13,"https://twitter.com/ellauck/status/1075792999794102272",NA,NA,0,"#nobannowall"
"There you have it, 

Crowdfunding Racism. 

#noBanNoWall #immigration #GoFundTheWall https://t.co/PgBJnnsPuF",2018-12-20 16:13:47,"https://twitter.com/RichARosendahl/status/1075786348135702528",NA,NA,5,"#nobannowall"
"#NoBanNoWall ... States deserve infrastructure ...better jobs, wages, healthcare not to mention equal and voting ri<e2><80><a6> https://t.co/ZMItWv0KKR",2018-12-20 16:05:59,"https://twitter.com/TheLadyArcher77/status/1075784386639888384",NA,NA,1,"#nobannowall"
"SIGN THE PETITION!
President @realDonaldTrump is threatening to shutdown the government unless Congress sends billi<e2><80><a6> https://t.co/hv64t8bKPv",2018-12-20 14:57:22,"https://twitter.com/suenuccio03/status/1075767119826935813",NA,NA,0,"#nobannowall"
"SIGN THE PETITION!
President @realDonaldTrump is threatening to shutdown the government unless Congress sends billi<e2><80><a6> https://t.co/8gbsqBN7cy",2018-12-20 14:48:03,"https://twitter.com/suenuccio03/status/1075764773428568064",NA,NA,0,"#nobannowall"
"Trump<e2><80><99>s Border Wall is Built on Lies About Immigrants https://t.co/v4E9fJRUpA by @NatCounterPunch #NoBanNoWall #DumpTrump #Fascism",2018-12-20 13:57:40,"https://twitter.com/NoFascistLies/status/1075752095561773056",NA,NA,1,"#nobannowall"
"Cases like these are why we will not stop fighting against the Muslim Ban until it is fully repealed. #nobannowall  https://t.co/tUc0AOATiQ",2018-12-20 12:43:10,"https://twitter.com/CWS_global/status/1075733347748454401",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/y7C8HaAHf2",2018-12-20 08:59:38,"https://twitter.com/poetess54/status/1075677093688762373",NA,NA,0,"#nobannowall"
"Dress dark project day 698-
He's gonna find out who's naughty and nice 
#bethelight #lovetrumpshate<e2><80><a6> https://t.co/nGeVhPBJlu",2018-12-20 05:52:13,"https://twitter.com/dressdark/status/1075629928446681088",NA,NA,1,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/9z9pAanBOq",2018-12-20 04:59:24,"https://twitter.com/mmitsuda/status/1075616636856496129",NA,NA,0,"#nobannowall"
"F8CK DONALD TRUMP BIGOT RACIST A55HOLE... #NoBanNoWall https://t.co/G9WBroSX5e",2018-12-20 04:30:27,"https://twitter.com/joeltena/status/1075609350935240704",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/EU3VnWbMF8",2018-12-20 04:11:11,"https://twitter.com/edpgsa/status/1075604503175536641",NA,NA,0,"#nobannowall"
"@realDonaldTrump Even your own buddies in the Senate won<e2><80><99>t pay for the wall! <f0><9f><98><82><f0><9f><a4><a3><f0><9f><98><82> #IndividualNumber1<e2><80><a6> https://t.co/t3pua6vd86",2018-12-20 03:45:08,"https://twitter.com/Saenzdav003/status/1075597944257171459",NA,NA,0,"#nobannowall"
"@siano2020 Hand the matter over to the @FBI and call the FBI to report the fraud... @gofundme has sponsored multipl<e2><80><a6> https://t.co/7HFVghYJQI",2018-12-20 03:06:47,"https://twitter.com/MagnumForamen/status/1075588293675241472",NA,NA,0,"#nobannowall"
"Hey Twitches,

So apparently a veteran is willing to throw his service away in the name of a traitor to our country<e2><80><a6> https://t.co/ZSMvLCzsyn",2018-12-20 02:43:17,"https://twitter.com/Yohannon/status/1075582378800689152",NA,NA,0,"#nobannowall"
"@ACLU WAY TO GO! This is great news! #ImmigrantsWelcome #NobanNoWall #NoBorderWall #AntiRacism #NoHate",2018-12-20 02:40:28,"https://twitter.com/Sebelius29/status/1075581673457106946",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/mZamNgqk5k",2018-12-20 02:24:29,"https://twitter.com/SusanEBurns2/status/1075577647546085376",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/3MSAjC9rTi",2018-12-20 02:02:20,"https://twitter.com/sarale41/status/1075572074884694016",NA,NA,0,"#nobannowall"
"Shout out to the ones who get up everyday and make it happen, foreign or domestic 
.
.
.
.
.
#repost #heretostay<e2><80><a6> https://t.co/RbrHMca494",2018-12-20 01:22:43,"https://twitter.com/OnMyChillCosby/status/1075562104445394944",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/2FkDJmDphO",2018-12-20 00:27:37,"https://twitter.com/MissAnthropy/status/1075548238655086592",NA,NA,0,"#nobannowall"
"We love things that come in fives. <e2><9c><8b>Here are 5 tips for putting forth a positive vision of the border region and wh<e2><80><a6> https://t.co/7MwUDyOoqI",2018-12-20 00:05:10,"https://twitter.com/oppagenda/status/1075542588025901056",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/8IaBx9tALx",2018-12-19 23:12:27,"https://twitter.com/Dougherty_alias/status/1075529322339938309",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/dlHh7FyzRp",2018-12-19 23:06:40,"https://twitter.com/parravid/status/1075527867986034689",NA,NA,0,"#nobannowall"
"Even after trying to get Congress to pay for his wall, Trump supporters probably still believe that Mexico will pay<e2><80><a6> https://t.co/qzA3QXIGQ8",2018-12-19 22:54:42,"https://twitter.com/SlyngCartoons/status/1075524857608036352",NA,NA,2,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/D2SJFoZt0L",2018-12-19 22:43:14,"https://twitter.com/wgonzalezgarcia/status/1075521971721510913",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/LMXKwAkm8G",2018-12-19 22:40:02,"https://twitter.com/undulat69/status/1075521165354024960",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/ZHR8l0mJ34",2018-12-19 22:35:56,"https://twitter.com/BurridgePamela/status/1075520132926107649",NA,NA,0,"#nobannowall"
"Fleeing a hell the US helped create: why Central Americans journey north https://t.co/SJya9gUKOL
#AsylumSeekers<e2><80><a6> https://t.co/EFZOuhcmnD",2018-12-19 22:34:07,"https://twitter.com/Tplusthree/status/1075519676040437760",NA,NA,1,"#nobannowall"
"@Jim_Jordan Hooray! #NoBanNoWall",2018-12-19 21:59:09,"https://twitter.com/spanos_ruth/status/1075510874750763008",NA,NA,1,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/IUs8FQtJ3N",2018-12-19 21:54:03,"https://twitter.com/nicegrlz22/status/1075509593009139714",NA,NA,0,"#nobannowall"
"@shannonrwatts @Saintsfan5348 There is no illegal immigration crisis in the United States. There is a violence agai<e2><80><a6> https://t.co/f7cMX7pMnr",2018-12-19 20:47:22,"https://twitter.com/knowyoursnakes/status/1075492811284340736",NA,NA,1,"#nobannowall"
"Wednesday - You Read Surah Ikhlas Today? <f0><9f><92><a1>

Learn More: https://t.co/TsxdR5fM1i

#WednesdayWisdom #stupidwoman<e2><80><a6> https://t.co/PM8PlYWVCv",2018-12-19 20:07:58,"https://twitter.com/Duas_Revival/status/1075482895668703232",NA,NA,0,"#nobannowall"
"rump is threatening to shutdown the government unless Congress sends billions of dollars more to build a border wal<e2><80><a6> https://t.co/cE1K5z1JC6",2018-12-19 19:58:00,"https://twitter.com/AdAstra24/status/1075480387466326016",NA,NA,0,"#nobannowall"
"GW wants #internationalstudents/#refugees to know that they are absolutely welcome in the US w/ their ""You Are Welc<e2><80><a6> https://t.co/AnIn6Jr3Ob",2018-12-19 18:33:14,"https://twitter.com/ScholarshipCntr/status/1075459056637075457",NA,NA,2,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/d36xzHBrah",2018-12-19 18:28:51,"https://twitter.com/BobbyDeems/status/1075457950091747328",NA,NA,0,"#nobannowall"
"@resistbot @resistbot #NoWall 

#NoBanNoWall 

#motmypresident 

Any other questions? https://t.co/dn7rSidp6D",2018-12-19 18:17:32,"https://twitter.com/CharitiesTalk/status/1075455102834470912",NA,NA,0,"#nobannowall"
"Thank you for sharing, @ajplus!  This heartbreaking case is one of many instances of families being torn apart from<e2><80><a6> https://t.co/vnYI3Qg5Nw",2018-12-19 17:58:04,"https://twitter.com/CAIRSacramento/status/1075450203732291584",NA,NA,2,"#nobannowall"
"The courts strike back against baseless anti-immigrant policies. Refugees deserve protection, not rejection.<e2><80><a6> https://t.co/bUiKnO2MYv",2018-12-19 17:01:12,"https://twitter.com/ackocher/status/1075435896181264411",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/gpeUVU1bP7",2018-12-19 15:56:19,"https://twitter.com/lennmarthareiss/status/1075419564274577409",NA,NA,0,"#nobannowall"
"Why did it take so long to reunite a grieving #Mother with her dying son? #Yemenimom wins #travelban waiver to see<e2><80><a6> https://t.co/SoUSOHMNQc",2018-12-19 15:55:15,"https://twitter.com/EmilyRose2468/status/1075419296602435584",NA,NA,1,"#nobannowall"
"Every single one of these statements is a lie and you are a disgrace. #ResignNow #NoBanNoWall https://t.co/HxSlQZewDk",2018-12-19 14:22:09,"https://twitter.com/RJFlamingo/status/1075395866066857984",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/WfG1A0mn3r",2018-12-19 14:20:52,"https://twitter.com/RobinStroup/status/1075395545093627904",NA,NA,1,"#nobannowall"
"Trump: ""One way or the other, we will win on the wall"".

#NoBanNoWall 

You're done!

#TrumpResign https://t.co/oJWUbxM4Sb",2018-12-19 13:59:50,"https://twitter.com/1WarMachine2020/status/1075390252137639936",NA,NA,16,"#nobannowall"
"@realDonaldTrump Make them pay directly, Oh dear leader.

Force them to pay, as you promised.

Make them use cash.<e2><80><a6> https://t.co/sptEN4hhvA",2018-12-19 13:50:56,"https://twitter.com/54resistance/status/1075388010139672581",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/0Oi9ARzjus",2018-12-19 13:48:49,"https://twitter.com/gillies_trevor/status/1075387480688476160",NA,NA,0,"#nobannowall"
"A group of Yemeni-Americans sue the Trump administration over the #MuslimBan. In Alobahy v. Trump, the plaintiffs m<e2><80><a6> https://t.co/kSHDdT0FU4",2018-12-19 13:34:00,"https://twitter.com/toddhgreen/status/1075383752606523393",NA,NA,3,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/baiMDPhD1D",2018-12-19 13:22:42,"https://twitter.com/tinybisexual/status/1075380907262046213",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/rmAkPWMj6A",2018-12-19 11:58:00,"https://twitter.com/XunBiosphere/status/1075359589816651776",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/04SrbYjEX8",2018-12-19 11:52:48,"https://twitter.com/CraigLeeBurket/status/1075358283811176448",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/nIEeP5gqLY",2018-12-19 11:00:05,"https://twitter.com/JennyFear666/status/1075345016288088066",NA,NA,0,"#nobannowall"
"Only 18317 hours until the end of President Trump's first term! #NoBanNoWall #Comey #TrumpCountdown",2018-12-19 10:27:36,"https://twitter.com/TrumpCountdown0/status/1075336841555922945",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/lhyX8e8VSb",2018-12-19 10:07:09,"https://twitter.com/b0bna/status/1075331695455293440",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/8zVNnifk3r",2018-12-19 09:47:51,"https://twitter.com/ladyg2243/status/1075326837855805440",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/AJugvkZ1R5",2018-12-19 09:23:19,"https://twitter.com/vesuvianvomit/status/1075320664914124800",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/0G7J6Povvq",2018-12-19 09:20:49,"https://twitter.com/vesuvianvomit/status/1075320036536041472",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/hJtiKWDirZ",2018-12-19 09:06:08,"https://twitter.com/student118/status/1075316341228347397",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/NoFSETTFF6",2018-12-19 08:40:55,"https://twitter.com/jrcobra427/status/1075309994017353728",NA,NA,0,"#nobannowall"
